text_id,text
chunk_0_401,"obtenido con su anuencia en un domicilio o en cualquier
otro lugar fuera del alcance de la mirada de terceros, cuando
la divulgación menoscabe gravemente la intimidad personal
de esa persona.
Se impondrá la pena de multa de uno a tres meses a quien
habiendo recibido las imágenes o grabaciones audiovisuales a las que se refiere el párrafo anterior las difunda,
revele o ceda a terceros sin el consentimiento de la persona afectada.
La pena se impondrá en su mitad superior cuando los hechos
hubieran sido cometidos por el cónyuge o por persona que esté
o haya estado unida a él por análoga relación de afectividad,
aun sin convivencia, la víctima fuera menor de edad o una persona con discapacidad necesitada de especial protección, o los
hechos se hubieran cometido con una finalidad lucrativa.
Artículo 197 bis
1. El que por cualquier medio o procedimiento, vulnerando las
medidas de seguridad establecidas para impedirlo, y sin
estar debidamente autorizado, acceda o facilite a otro el"
chunk_0_402,"hechos se hubieran cometido con una finalidad lucrativa.
Artículo 197 bis
1. El que por cualquier medio o procedimiento, vulnerando las
medidas de seguridad establecidas para impedirlo, y sin
estar debidamente autorizado, acceda o facilite a otro el
acceso al conjunto o una parte de un sistema de información o se mantenga en él en contra de la voluntad de quien
tenga el legítimo derecho a excluirlo, será castigado con
pena de prisión de seis meses a dos años.
2. El que mediante la utilización de artificios o instrumentos
técnicos, y sin estar debidamente autorizado, intercepte
transmisiones no públicas de datos informáticos que se produzcan desde, hacia o dentro de un sistema de información,
incluidas las emisiones electromagnéticas de los mismos,
será castigado con una pena de prisión de tres meses a dos
años o multa de tres a doce meses.
Artículo 197 ter
Será castigado con una pena de prisión de seis meses a dos
años o multa de tres a dieciocho meses el que, sin estar"
chunk_0_403,"será castigado con una pena de prisión de tres meses a dos
años o multa de tres a doce meses.
Artículo 197 ter
Será castigado con una pena de prisión de seis meses a dos
años o multa de tres a dieciocho meses el que, sin estar
debidamente autorizado, produzca, adquiera para su uso,
importe o, de cualquier modo, facilite a terceros, con la
intención de facilitar la comisión de alguno de los delitos a
que se refieren los apartados 1 y 2 del artículo 197 o el artículo 197 bis:
156"
chunk_0_404,"a) un programa informático, concebido o adaptado principalmente para cometer dichos delitos; o
b) una contraseña de ordenador, un código de acceso o datos
similares que permitan acceder a la totalidad o a una parte
de un sistema de información.
Artículo 197 quater
Si los hechos descritos en este Capítulo se hubieran cometido
en el seno de una organización o grupo criminal, se aplicarán
respectivamente las penas superiores en grado.
Artículo 197 quinquies
Cuando de acuerdo con lo establecido en el artículo 31 bis una
persona jurídica sea responsable de los delitos comprendidos
en los artículos 197, 197 bis y 197 ter, se le impondrá la pena de
multa de seis meses a dos años. Atendidas las reglas establecidas en el artículo 66 bis, los jueces y tribunales podrán asimismo
imponer las penas recogidas en las letras b) a g) del apartado 7
del artículo 33.
Artículo 198"
chunk_0_405,"multa de seis meses a dos años. Atendidas las reglas establecidas en el artículo 66 bis, los jueces y tribunales podrán asimismo
imponer las penas recogidas en las letras b) a g) del apartado 7
del artículo 33.
Artículo 198
La autoridad o funcionario público que, fuera de los casos permitidos por la Ley, sin mediar causa legal por delito, y prevaliéndose de su cargo, realizare cualquiera de las conductas descritas
en el artículo anterior, será castigado con las penas respectivamente previstas en el mismo, en su mitad superior y, además,
con la de inhabilitación absoluta por tiempo de seis a doce años.
Artículo 199
1. El que revelare secretos ajenos, de los que tenga conocimiento por razón de su oficio o sus relaciones laborales, será
castigado con la pena de prisión de uno a tres años y multa
de seis a doce meses.
2. El profesional que, con incumplimiento de su obligación de
sigilo o reserva, divulgue los secretos de otra persona, será
castigado con la pena de prisión de uno a cuatro años,"
chunk_0_406,"de seis a doce meses.
2. El profesional que, con incumplimiento de su obligación de
sigilo o reserva, divulgue los secretos de otra persona, será
castigado con la pena de prisión de uno a cuatro años,
multa de doce a veinticuatro meses e inhabilitación especial
para dicha profesión por tiempo de dos a seis años.
157"
chunk_0_407,"Artículo 200
Lo dispuesto en este capítulo será aplicable al que descubriere,
revelare o cediere datos reservados de personas jurídicas, sin el
consentimiento de sus representantes, salvo lo dispuesto en
otros preceptos de este Código.
Artículo 201
1. Para proceder por los delitos previstos en este Capítulo será
necesaria denuncia de la persona agraviada o de su representante legal.
2. No será precisa la denuncia exigida en el apartado anterior
para proceder por los hechos descritos en el artículo 198 de
este Código, ni cuando la comisión del delito afecte a los
intereses generales, a una pluralidad de personas o si la víctima es una persona menor de edad o una persona con discapacidad necesitada de especial protección.
3. El perdón del ofendido o de su representante legal, en su
caso, extingue la acción penal sin perjuicio de lo dispuesto
en el artículo 130.1.5.º, párrafo segundo.
CAPÍTULO II. Del allanamiento de morada, domicilio de personas
jurídicas y establecimientos abiertos al público"
chunk_0_408,"Artículo 202
1. El particular que, sin habitar en ella, entrare en morada
ajena o se mantuviere en la misma contra la voluntad de su
morador, será castigado con la pena de prisión de seis
meses a dos años.
2. Si el hecho se ejecutare con violencia o intimidación la pena
será de prisión de uno a cuatro años y multa de seis a doce
meses.
Artículo 203
1. Será castigado con las penas de prisión de seis meses a un
año y multa de seis a diez meses el que entrare contra la
voluntad de su titular en el domicilio de una persona jurídica
pública o privada, despacho profesional u oficina, o en establecimiento mercantil o local abierto al público fuera de las
horas de apertura.
158"
chunk_0_409,"2. Será castigado con la pena de multa de uno a tres meses el
que se mantuviere contra la voluntad de su titular, fuera de
las horas de apertura, en el domicilio de una persona jurídica pública o privada, despacho profesional u oficina, o en
establecimiento mercantil o local abierto al público.
3. Será castigado con la pena de prisión de seis meses a tres
años, el que con violencia o intimidación entrare o se mantuviere contra la voluntad de su titular en el domicilio de una
persona jurídica pública o privada, despacho profesional u
oficina, o en establecimiento mercantil o local abierto al
público.
Artículo 204
La autoridad o funcionario público que, fuera de los casos permitidos por la Ley y sin mediar causa legal por delito, cometiere
cualquiera de los hechos descritos en los dos artículos anteriores, será castigado con la pena prevista respectivamente en los
mismos, en su mitad superior, e inhabilitación absoluta de seis a
doce años.
TÍTULO XI. Delitos contra el honor
CAPÍTULO I. De la calumnia"
chunk_0_410,"mismos, en su mitad superior, e inhabilitación absoluta de seis a
doce años.
TÍTULO XI. Delitos contra el honor
CAPÍTULO I. De la calumnia
Artículo 205
Es calumnia la imputación de un delito hecha con conocimiento
de su falsedad o temerario desprecio hacia la verdad.
Artículo 206
Las calumnias serán castigadas con las penas de prisión de seis
meses a dos años o multa de doce a 24 meses, si se propagaran
con publicidad y, en otro caso, con multa de seis a 12 meses.
Artículo 207
El acusado por delito de calumnia quedará exento de toda pena
probando el hecho criminal que hubiere imputado.
159"
chunk_0_411,"CAPÍTULO II. De la injuria
Artículo 208
Es injuria la acción o expresión que lesionan la dignidad de otra
persona, menoscabando su fama o atentando contra su propia
estimación.
Solamente serán constitutivas de delito las injurias que, por su
naturaleza, efectos y circunstancias, sean tenidas en el concepto
público por graves, sin perjuicio de lo dispuesto en el apartado
4 del artículo 173.
Las injurias que consistan en la imputación de hechos no se considerarán graves, salvo cuando se hayan llevado a cabo con conocimiento de su falsedad o temerario desprecio hacia la verdad.
Artículo 209
Las injurias graves hechas con publicidad se castigarán con la
pena de multa de seis a catorce meses y, en otro caso, con la de
tres a siete meses.
Artículo 210
El acusado de injuria quedará exento de responsabilidad probando la verdad de las imputaciones cuando estas se dirijan
contra funcionarios públicos sobre hechos concernientes al ejercicio de sus cargos o referidos a la comisión de infracciones
administrativas."
chunk_0_412,"contra funcionarios públicos sobre hechos concernientes al ejercicio de sus cargos o referidos a la comisión de infracciones
administrativas.
CAPÍTULO III. Disposiciones generales
Artículo 211
La calumnia y la injuria se reputarán hechas con publicidad
cuando se propaguen por medio de la imprenta, la radiodifusión
o por cualquier otro medio de eficacia semejante.
Artículo 212
En los casos a los que se refiere el artículo anterior, será responsable civil solidaria la persona física o jurídica propietaria del
medio informativo a través del cual se haya propagado la calumnia o injuria.
160"
chunk_0_413,"Artículo 213
Si la calumnia o injuria fueren cometidas mediante precio,
recompensa o promesa, los Tribunales impondrán, además de
las penas señaladas para los delitos de que se trate, la de inhabilitación especial prevista en los artículos 42 ó 45 del presente
Código, por tiempo de seis meses a dos años.
Artículo 214
Si el acusado de calumnia o injuria reconociere ante la autoridad
judicial la falsedad o falta de certeza de las imputaciones y se
retractare de ellas, el Juez o Tribunal impondrá la pena inmediatamente inferior en grado y podrá dejar de imponer la pena de
inhabilitación que establece el artículo anterior.
El Juez o Tribunal ante quien se produjera el reconocimiento
ordenará que se entregue testimonio de retractación al ofendido y, si éste lo solicita, ordenará su publicación en el mismo
medio en que se vertió la calumnia o injuria, en espacio idéntico
o similar a aquél en que se produjo su difusión y dentro del
plazo que señale el Juez o Tribunal sentenciador.
Artículo 215"
chunk_0_414,"medio en que se vertió la calumnia o injuria, en espacio idéntico
o similar a aquél en que se produjo su difusión y dentro del
plazo que señale el Juez o Tribunal sentenciador.
Artículo 215
1. Nadie será penado por calumnia o injuria sino en virtud de
querella de la persona ofendida por el delito o de su representante legal. Se procederá de oficio cuando la ofensa se
dirija contra funcionario público, autoridad o agente de la
misma sobre hechos concernientes al ejercicio de sus cargos.
2. Nadie podrá deducir acción de calumnia o injuria vertidas
en juicio sin previa licencia del Juez o Tribunal que de él
conociere o hubiere conocido.
3. El perdón de la persona ofendida extingue la acción penal,
sin perjuicio de lo dispuesto en el artículo 130.1.5.º, párrafo
segundo de este Código.
Artículo 216
En los delitos de calumnia o injuria se considera que la reparación del daño comprende también la publicación o divulgación
de la sentencia condenatoria, a costa del condenado por tales"
chunk_0_415,"segundo de este Código.
Artículo 216
En los delitos de calumnia o injuria se considera que la reparación del daño comprende también la publicación o divulgación
de la sentencia condenatoria, a costa del condenado por tales
delitos, en el tiempo y forma que el Juez o Tribunal consideren
más adecuado a tal fin, oídas las dos partes.
161"
chunk_0_416,"TÍTULO XII. Delitos contra las relaciones familiares
CAPÍTULO I. De los matrimonios ilegales
Artículo 217
El que contrajere segundo o ulterior matrimonio, a sabiendas de
que subsiste legalmente el anterior, será castigado con la pena
de prisión de seis meses a un año.
Artículo 218
1. El que, para perjudicar al otro contrayente, celebrare matrimonio inválido será castigado con la pena de prisión de seis
meses a dos años.
2. El responsable quedará exento de pena si el matrimonio
fuese posteriormente convalidado.
Artículo 219
1. El que autorizare matrimonio en el que concurra alguna
causa de nulidad conocida o denunciada en el expediente,
será castigado con la pena de prisión de seis meses a dos
años e inhabilitación especial para empleo o cargo público
de dos a seis años.
2. Si la causa de nulidad fuere dispensable, la pena será de
suspensión de empleo o cargo público de seis meses a dos
años.
CAPÍTULO II. De la suposición de parto y de la alteración de la
paternidad, estado o condición del menor"
chunk_0_417,"de dos a seis años.
2. Si la causa de nulidad fuere dispensable, la pena será de
suspensión de empleo o cargo público de seis meses a dos
años.
CAPÍTULO II. De la suposición de parto y de la alteración de la
paternidad, estado o condición del menor
Artículo 220
1. La suposición de un parto será castigada con las penas de
prisión de seis meses a dos años.
2. La misma pena se impondrá a quien ocultare o entregare a
terceros una persona menor de dieciocho años para alterar
o modificar su filiación.
3. La sustitución de un niño por otro será castigada con las
penas de prisión de uno a cinco años.
162"
chunk_0_418,"4. Los ascendientes, por naturaleza o por adopción, que cometieran los hechos descritos en los tres apartados anteriores
podrán ser castigados además con la pena de inhabilitación
especial para el ejercicio del derecho de patria potestad
que tuvieren sobre el hijo o descendiente supuesto, ocultado, entregado o sustituido, y, en su caso, sobre el resto
de hijos o descendientes por tiempo de cuatro a diez años.
5. Las sustituciones de un niño por otro que se produjeren en
centros sanitarios o socio-sanitarios por imprudencia grave
de los responsables de su identificación y custodia, serán
castigadas con la pena de prisión de seis meses a un año.
Artículo 221
1. Los que, mediando compensación económica, entreguen a
otra persona un hijo, descendiente o cualquier menor aunque no concurra relación de filiación o parentesco, eludiendo los procedimientos legales de la guarda, acogimiento"
chunk_0_419,"Artículo 221
1. Los que, mediando compensación económica, entreguen a
otra persona un hijo, descendiente o cualquier menor aunque no concurra relación de filiación o parentesco, eludiendo los procedimientos legales de la guarda, acogimiento
o adopción, con la finalidad de establecer una relación análoga a la de filiación, serán castigados con las penas de prisión de uno a cinco años y de inhabilitación especial para el
ejercicio del derecho de la patria potestad, tutela, curatela
o guarda por tiempo de cuatro a 10 años.
2. Con la misma pena serán castigados la persona que lo
reciba y el intermediario, aunque la entrega del menor se
hubiese efectuado en país extranjero.
3. Si los hechos se cometieren utilizando guarderías, colegios
u otros locales o establecimientos donde se recojan niños,
se impondrá a los culpables la pena de inhabilitación especial para el ejercicio de las referidas actividades por tiempo
de dos a seis años y se podrá acordar la clausura temporal"
chunk_0_420,"u otros locales o establecimientos donde se recojan niños,
se impondrá a los culpables la pena de inhabilitación especial para el ejercicio de las referidas actividades por tiempo
de dos a seis años y se podrá acordar la clausura temporal
o definitiva de los establecimientos. En la clausura temporal,
el plazo no podrá exceder de cinco años.
Artículo 222
El educador, facultativo, autoridad o funcionario público que, en
el ejercicio de su profesión o cargo, realice las conductas descritas en los dos artículos anteriores, incurrirá en la pena en ellos
señalada y, además, en la de inhabilitación especial para empleo
o cargo público, profesión u oficio, de dos a seis años.
163"
chunk_0_421,"A los efectos de este artículo, el término facultativo comprende
los médicos, matronas, personal de enfermería y cualquier otra
persona que realice una actividad sanitaria o socio-sanitaria.
CAPÍTULO III. De los delitos contra los derechos y deberes
familiares"
chunk_0_422,"Sección 1.ª Del quebrantamiento de los deberes de custodia
y de la inducción de menores al abandono de domicilio
Artículo 223
El que, teniendo a su cargo la custodia de un menor de edad o
un persona con discapacidad necesitada de especial protección,
no lo presentare a sus padres o guardadores sin justificación
para ello, cuando fuere requerido por ellos, será castigado con
la pena de prisión de seis meses a dos años, sin perjuicio de que
los hechos constituyan otro delito más grave.
Artículo 224
El que indujere a un menor de edad o a una persona con discapacidad necesitada de especial protección a que abandone el
domicilio familiar, o lugar donde resida con anuencia de sus
padres, tutores o guardadores, será castigado con la pena de
prisión de seis meses a dos años.
En la misma pena incurrirá el progenitor que induzca a su hijo
menor a infringir el régimen de custodia establecido por la autoridad judicial o administrativa.
Artículo 225"
chunk_0_423,"prisión de seis meses a dos años.
En la misma pena incurrirá el progenitor que induzca a su hijo
menor a infringir el régimen de custodia establecido por la autoridad judicial o administrativa.
Artículo 225
Cuando el responsable de los delitos previstos en los dos artículos anteriores restituya al menor de edad o a la persona con
discapacidad necesitada de especial protección a su domicilio o
residencia, o lo deposite en lugar conocido y seguro, sin haberle
hecho objeto de vejaciones, sevicias o acto delictivo alguno, ni
haber puesto en peligro su vida, salud, integridad física o libertad sexual, el hecho será castigado con la pena de prisión de
tres meses a un año o multa de seis a 24 meses, siempre y
cuando el lugar de estancia del menor de edad o la persona con
discapacidad necesitada de especial protección haya sido comu164"
chunk_0_424,"nicado a sus padres, tutores o guardadores, o la ausencia no
hubiera sido superior a 24 horas.
Sección 2.ª

De la sustracción de menores"
chunk_0_425,"Artículo 225 bis
1. El progenitor que sin causa justificada para ello sustrajere a
su hijo menor será castigado con la pena de prisión de dos
a cuatro años e inhabilitación especial para el ejercicio del
derecho de patria potestad por tiempo de cuatro a diez
años.
2. A los efectos de este artículo, se considera sustracción:
1.º El traslado de una persona menor de edad de su lugar
de residencia habitual sin consentimiento del otro progenitor o de las personas o instituciones a las cuales
estuviese confiada su guarda o custodia.
2.º La retención de una persona menor de edad incumpliendo gravemente el deber establecido por resolución judicial o administrativa.
3. Cuando el menor sea trasladado fuera de España o fuese
exigida alguna condición para su restitución la pena señalada en el apartado 1 se impondrá en su mitad superior.
4. Cuando el sustractor haya comunicado el lugar de estancia"
chunk_0_426,"3. Cuando el menor sea trasladado fuera de España o fuese
exigida alguna condición para su restitución la pena señalada en el apartado 1 se impondrá en su mitad superior.
4. Cuando el sustractor haya comunicado el lugar de estancia
al otro progenitor o a quien corresponda legalmente su cuidado dentro de las veinticuatro horas siguientes a la sustracción con el compromiso de devolución inmediata que
efectivamente lleve a cabo, o la ausencia no hubiere sido
superior a dicho plazo de veinticuatro horas, quedará exento
de pena.
Si la restitución la hiciere, sin la comunicación a que se
refiere el párrafo anterior, dentro de los quince días siguientes a la sustracción, le será impuesta la pena de prisión de
seis meses a dos años.
Estos plazos se computarán desde la fecha de la denuncia
de la sustracción.
5. Las penas señaladas en este artículo se impondrán igualmente a los ascendientes del menor y a los parientes del
165"
chunk_0_427,"progenitor hasta el segundo grado de consanguinidad o
afinidad que incurran en las conductas anteriormente descritas.
Sección 3.ª Del abandono de familia, menores o personas
con discapacidad necesitadas de especial protección
Artículo 226
1. El que dejare de cumplir los deberes legales de asistencia
inherentes a la patria potestad, tutela, guarda o acogimiento familiar o de prestar la asistencia necesaria legalmente establecida para el sustento de sus descendientes,
ascendientes o cónyuge, que se hallen necesitados, será
castigado con la pena de prisión de tres a seis meses o
multa de seis a 12 meses.
2. El Juez o Tribunal podrá imponer, motivadamente, al reo la
pena de inhabilitación especial para el ejercicio del derecho
de patria potestad, tutela, guarda o acogimiento familiar
por tiempo de cuatro a diez años.
Artículo 227
1. El que dejare de pagar durante dos meses consecutivos o
cuatro meses no consecutivos cualquier tipo de prestación
económica en favor de su cónyuge o sus hijos, establecida"
chunk_0_428,"por tiempo de cuatro a diez años.
Artículo 227
1. El que dejare de pagar durante dos meses consecutivos o
cuatro meses no consecutivos cualquier tipo de prestación
económica en favor de su cónyuge o sus hijos, establecida
en convenio judicialmente aprobado o resolución judicial en
los supuestos de separación legal, divorcio, declaración de
nulidad del matrimonio, proceso de filiación, o proceso de
alimentos a favor de sus hijos, será castigado con la pena de
prisión de tres meses a un año o multa de seis a 24 meses.
2. Con la misma pena será castigado el que dejare de pagar
cualquier otra prestación económica establecida de forma
conjunta o única en los supuestos previstos en el apartado
anterior.
3. La reparación del daño procedente del delito comportará
siempre el pago de las cuantías adeudadas.
Artículo 228
Los delitos previstos en los dos artículos anteriores, sólo se perseguirán previa denuncia de la persona agraviada o de su representante legal. Cuando aquélla sea menor de edad, persona con
166"
chunk_0_429,"discapacidad necesitada de especial protección o una persona
desvalida, también podrá denunciar el Ministerio Fiscal.
Artículo 229
1. El abandono de un menor de edad o de una persona con
discapacidad necesitada de especial protección por parte
de la persona encargada de su guarda, será castigado con
la pena de prisión de uno a dos años.
2. Si el abandono fuere realizado por los padres, tutores o
guardadores legales, se impondrá la pena de prisión de dieciocho meses a tres años.
3. Se impondrá la pena de prisión de dos a cuatro años cuando
por las circunstancias del abandono se haya puesto en concreto peligro la vida, salud, integridad física o libertad sexual
del menor de edad o de la persona con discapacidad necesitada de especial protección, sin perjuicio de castigar el
hecho como corresponda si constituyera otro delito más
grave.
Artículo 230
El abandono temporal de un menor de edad o de una persona"
chunk_0_430,"del menor de edad o de la persona con discapacidad necesitada de especial protección, sin perjuicio de castigar el
hecho como corresponda si constituyera otro delito más
grave.
Artículo 230
El abandono temporal de un menor de edad o de una persona
con discapacidad necesitada de especial protección será castigado, en sus respectivos casos, con las penas inferiores en grado
a las previstas en el artículo anterior.
Artículo 231
1. El que, teniendo a su cargo la crianza o educación de un
menor de edad o de una persona con discapacidad necesitada de especial protección, lo entregare a un tercero o a
un establecimiento público sin la anuencia de quien se lo
hubiere confiado, o de la autoridad, en su defecto, será castigado con la pena de multa de seis a doce meses.
2. Si con la entrega se hubiere puesto en concreto peligro la
vida, salud, integridad física o libertad sexual del menor de
edad o de la persona con discapacidad necesitada de especial protección se impondrá la pena de prisión de seis meses
a dos años."
chunk_0_431,"2. Si con la entrega se hubiere puesto en concreto peligro la
vida, salud, integridad física o libertad sexual del menor de
edad o de la persona con discapacidad necesitada de especial protección se impondrá la pena de prisión de seis meses
a dos años.
Artículo 232
1. Los que utilizaren o prestaren a menores de edad o personas
con discapacidad necesitadas de especial protección para la
167"
chunk_0_432,"práctica de la mendicidad, incluso si ésta es encubierta, serán
castigados con la pena de prisión de seis meses a un año.
2. Si para los fines del apartado anterior se traficare con menores de edad o personas con discapacidad necesitadas de
especial protección, se empleare con ellos violencia o intimidación, o se les suministrare sustancias perjudiciales para su
salud, se impondrá la pena de prisión de uno a cuatro años.
Artículo 233
1. El Juez o Tribunal, si lo estima oportuno en atención a las
circunstancias del menor, podrá imponer a los responsables
de los delitos previstos en los artículos 229 al 232 la pena de
inhabilitación especial para el ejercicio de la patria potestad
o de los derechos de guarda, tutela, curatela o acogimiento
familiar por tiempo de cuatro a diez años.
2. Si el culpable ostentare la guarda del menor por su condición de funcionario público, se le impondrá además la pena
de inhabilitación especial para empleo o cargo público por
tiempo de dos a seis años."
chunk_0_433,"familiar por tiempo de cuatro a diez años.
2. Si el culpable ostentare la guarda del menor por su condición de funcionario público, se le impondrá además la pena
de inhabilitación especial para empleo o cargo público por
tiempo de dos a seis años.
3. En todo caso, el Ministerio Fiscal instará de la autoridad
competente las medidas pertinentes para la debida custodia y protección del menor.
TÍTULO XIII. Delitos contra el patrimonio y contra el orden
socioeconómico
CAPÍTULO I. De los hurtos
Artículo 234
1. El que, con ánimo de lucro, tomare las cosas muebles ajenas
sin la voluntad de su dueño será castigado, como reo de
hurto, con la pena de prisión de seis a dieciocho meses si la
cuantía de lo sustraído excediese de 400 euros.
2. Se impondrá una pena de multa de uno a tres meses si la
cuantía de lo sustraído no excediese de 400 euros, salvo si
concurriese alguna de las circunstancias del artículo 235. No"
chunk_0_434,"cuantía de lo sustraído excediese de 400 euros.
2. Se impondrá una pena de multa de uno a tres meses si la
cuantía de lo sustraído no excediese de 400 euros, salvo si
concurriese alguna de las circunstancias del artículo 235. No
obstante, en el caso de que el culpable hubiera sido condenado ejecutoriamente al menos por tres delitos comprendidos en este Título, aunque sean de carácter leve, siempre
168"
chunk_0_435,"que sean de la misma naturaleza y que el montante acumulado de las infracciones sea superior a 400 €, se impondrá la
pena del apartado 1 de este artículo.
No se tendrán en cuenta antecedentes cancelados o que
debieran serlo.
3. Las penas establecidas en los apartados anteriores se
impondrán en su mitad superior cuando en la comisión del
hecho se hubieran neutralizado, eliminado o inutilizado, por
cualquier medio, los dispositivos de alarma o seguridad instalados en las cosas sustraídas.
Artículo 235
1. El hurto será castigado con la pena de prisión de uno a tres
años:
1.º Cuando se sustraigan cosas de valor artístico, histórico,
cultural o científico.
2.º Cuando se trate de cosas de primera necesidad y se
cause una situación de desabastecimiento.
3.º Cuando se trate de conducciones, cableado, equipos o
componentes de infraestructuras de suministro eléctrico, de hidrocarburos o de los servicios de telecomunicaciones, o de otras cosas destinadas a la prestación"
chunk_0_436,"3.º Cuando se trate de conducciones, cableado, equipos o
componentes de infraestructuras de suministro eléctrico, de hidrocarburos o de los servicios de telecomunicaciones, o de otras cosas destinadas a la prestación
de servicios de interés general, y se cause un quebranto
grave a los mismos.
4.º Cuando se trate de productos agrarios o ganaderos, o
de los instrumentos o medios que se utilizan para su
obtención, siempre que el delito se cometa en explotaciones agrícolas o ganaderas y se cause un perjuicio
grave a las mismas.
5.º Cuando revista especial gravedad, atendiendo al valor
de los efectos sustraídos, o se produjeren perjuicios de
especial consideración.
6.º Cuando ponga a la víctima o a su familia en grave situación económica o se haya realizado abusando de sus
circunstancias personales o de su situación de desamparo, o aprovechando la producción de un accidente o
la existencia de un riesgo o peligro general para la"
chunk_0_437,"circunstancias personales o de su situación de desamparo, o aprovechando la producción de un accidente o
la existencia de un riesgo o peligro general para la
comunidad que haya debilitado la defensa del ofendido o facilitado la comisión impune del delito.
169"
chunk_0_438,"7.º Cuando al delinquir el culpable hubiera sido condenado ejecutoriamente al menos por tres delitos comprendidos en este Título, siempre que sean de la misma
naturaleza. No se tendrán en cuenta antecedentes cancelados o que debieran serlo.
8.º Cuando se utilice a menores de dieciséis años para la
comisión del delito.
9.º Cuando el culpable o culpables participen en los hechos
como miembros de una organización o grupo criminal
que se dedicare a la comisión de delitos comprendidos
en este Título, siempre que sean de la misma naturaleza.
2. La pena señalada en el apartado anterior se impondrá en su
mitad superior cuando concurrieran dos o más de las circunstancias previstas en el mismo.
Artículo 236
1. Será castigado con multa de tres a doce meses el que,
siendo dueño de una cosa mueble o actuando con el consentimiento de éste, la sustrajere de quien la tenga legítimamente en su poder, con perjuicio del mismo o de un tercero.
2. Si el valor de la cosa sustraída no excediera de 400 euros, se"
chunk_0_439,"siendo dueño de una cosa mueble o actuando con el consentimiento de éste, la sustrajere de quien la tenga legítimamente en su poder, con perjuicio del mismo o de un tercero.
2. Si el valor de la cosa sustraída no excediera de 400 euros, se
impondrá la pena de multa de uno a tres meses.
CAPÍTULO II. De los robos
Artículo 237
Son reos del delito de robo los que, con ánimo de lucro, se
apoderaren de las cosas muebles ajenas empleando fuerza en
las cosas para acceder o abandonar el lugar donde éstas se
encuentran o violencia o intimidación en las personas, sea al
cometer el delito, para proteger la huida, o sobre los que acudiesen en auxilio de la víctima o que le persiguieren.
Artículo 238
Son reos del delito de robo con fuerza en las cosas los que ejecuten el hecho cuando concurra alguna de las circunstancias
siguientes:
1.º Escalamiento.
170"
chunk_0_440,"2.º Rompimiento de pared, techo o suelo, o fractura de
puerta o ventana.
3.º Fractura de armarios, arcas u otra clase de muebles u
objetos cerrados o sellados, o forzamiento de sus
cerraduras o descubrimiento de sus claves para sustraer su contenido, sea en el lugar del robo o fuera del
mismo.
4.º Uso de llaves falsas.
5.º Inutilización de sistemas específicos de alarma o
guarda.
Artículo 239
Se considerarán llaves falsas:
1. Las ganzúas u otros instrumentos análogos.
2. Las llaves legítimas perdidas por el propietario u obtenidas
por un medio que constituya infracción penal.
3. Cualesquiera otras que no sean las destinadas por el propietario para abrir la cerradura violentada por el reo.
A los efectos del presente artículo, se consideran llaves las tarjetas, magnéticas o perforadas, los mandos o instrumentos de
apertura a distancia y cualquier otro instrumento tecnológico de
eficacia similar.
Artículo 240
1. El culpable de robo con fuerza en las cosas será castigado"
chunk_0_441,"apertura a distancia y cualquier otro instrumento tecnológico de
eficacia similar.
Artículo 240
1. El culpable de robo con fuerza en las cosas será castigado
con la pena de prisión de uno a tres años.
2. Se impondrá la pena de prisión de dos a cinco años cuando
concurra alguna de las circunstancias previstas en el artículo
235.
Artículo 241
1. El robo cometido en casa habitada, edificio o local abiertos
al público, o en cualquiera de sus dependencias, se castigará con una pena de prisión de dos a cinco años.
Si los hechos se hubieran cometido en un establecimiento
abierto al público, o en cualquiera de sus dependencias,
171"
chunk_0_442,"fuera de las horas de apertura, se impondrá una pena de
prisión de uno a cinco años.
2. Se considera casa habitada todo albergue que constituya
morada de una o más personas, aunque accidentalmente se
encuentren ausentes de ella cuando el robo tenga lugar.
3. Se consideran dependencias de casa habitada o de edificio
o local abiertos al público, sus patios, garajes y demás
departamentos o sitios cercados y contiguos al edificio y en
comunicación interior con él, y con el cual formen una unidad física.
4. Se impondrá una pena de dos a seis años de prisión cuando
los hechos a que se refieren los apartados anteriores revistan especial gravedad, atendiendo a la forma de comisión
del delito o a los perjuicios ocasionados y, en todo caso,
cuando concurra alguna de las circunstancias expresadas en
el artículo 235.
Artículo 242
1. El culpable de robo con violencia o intimidación en las personas será castigado con la pena de prisión de dos a cinco
años, sin perjuicio de la que pudiera corresponder a los"
chunk_0_443,"el artículo 235.
Artículo 242
1. El culpable de robo con violencia o intimidación en las personas será castigado con la pena de prisión de dos a cinco
años, sin perjuicio de la que pudiera corresponder a los
actos de violencia física que realizase.
2. Cuando el robo se cometa en casa habitada, edificio o local
abiertos al público o en cualquiera de sus dependencias, se
impondrá la pena de prisión de tres años y seis meses a
cinco años.
3. Las penas señaladas en los apartados anteriores se impondrán en su mitad superior cuando el delincuente hiciere uso
de armas u otros medios igualmente peligrosos, sea al
cometer el delito o para proteger la huida, y cuando atacare
a los que acudiesen en auxilio de la víctima o a los que le
persiguieren.
4. En atención a la menor entidad de la violencia o intimidación ejercidas y valorando además las restantes circunstancias del hecho, podrá imponerse la pena inferior en grado a
la prevista en los apartados anteriores.
172"
